# vlowk itz =  0 l =  0 s =  1 jt =  1 kvnn =  16  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V11             V12              V21             V22 
   0.000973   0.000973   -1.702294049464E+00  -3.710153081451E-06  -3.710153081451E-06   2.910279078407E-16
   0.000973   0.005125   -1.702256284766E+00  -1.028561556833E-04  -3.709635706212E-06   4.242149505864E-07
   0.000973   0.012579   -1.702006631585E+00  -6.195084288828E-04  -3.707452961475E-06   2.910279078407E-16
   0.000973   0.023314   -1.701296679620E+00  -2.126184090527E-03  -3.700106293300E-06   2.910279078407E-16
   0.000973   0.037292   -1.699720375982E+00  -5.430164631456E-03  -3.684421090760E-06   2.910279078407E-16
   0.000973   0.054469   -1.696804188579E+00  -1.154477920058E-02  -3.655254666109E-06   2.910279078407E-16
   0.000973   0.074787   -1.691978153591E+00  -2.164040008766E-02  -3.607479859211E-06   2.910279078407E-16
   0.000973   0.098178   -1.684624200363E+00  -3.697115670556E-02  -3.535654023726E-06   2.910279078407E-16
   0.000973   0.124565   -1.674111576387E+00  -5.877405416250E-02  -3.434986486059E-06   2.910279078407E-16
   0.000973   0.153859   -1.659846094046E+00  -8.814400154363E-02  -3.302110204274E-06   2.910279078407E-16
   0.000973   0.185965   -1.641324401112E+00  -1.258955048294E-01  -3.135853229957E-06   2.910279078407E-16
   0.000973   0.220775   -1.618186916642E+00  -1.724299357890E-01  -2.937827641506E-06   2.910279078407E-16
   0.000973   0.258173   -1.590260746593E+00  -2.276327299721E-01  -2.712609202743E-06   2.910279078407E-16
   0.000973   0.298036   -1.557583945764E+00  -2.908244388546E-01  -2.467386703384E-06   2.910279078407E-16
   0.000973   0.340231   -1.520405274146E+00  -3.607815278802E-01  -2.211141742774E-06   2.910279078407E-16
   0.000973   0.384617   -1.479158627294E+00  -4.358284637759E-01  -1.953359140168E-06   2.934295055413E-07
   0.000973   0.431047   -1.434417053027E+00  -5.139863009465E-01  -1.703045964103E-06   3.210983558321E-07
   0.000973   0.479368   -1.386835609683E+00  -5.931506449545E-01  -1.467580991312E-06   3.417333940522E-07
   0.000973   0.529418   -1.337093872532E+00  -6.712675332729E-01  -1.252200401685E-06   3.548490456417E-07
   0.000973   0.581031   -1.285847306764E+00  -7.464803678347E-01  -1.059888844469E-06   3.606347187003E-07
   0.000973   0.634036   -1.233693047920E+00  -8.172316306058E-01  -8.915039916214E-07   3.598396817131E-07
   0.000973   0.688256   -1.181151440109E+00  -8.823152220600E-01  -7.465854171804E-07   3.534586539068E-07
   0.000973   0.743512   -1.128661300934E+00  -9.408851168323E-01  -6.235334898435E-07   3.426553849760E-07
   0.000973   0.799621   -1.076585041107E+00  -9.924315437600E-01  -5.201159909600E-07   3.286010586584E-07
   0.000973   0.856395   -1.025219381854E+00  -1.036737266004E+00  -4.337646023267E-07   3.124013475479E-07
   0.000973   0.913645   -9.748080157625E-01  -1.073825053172E+00  -3.621758346471E-07   2.949168206154E-07
   0.000973   0.971183   -9.255535813470E-01  -1.103904709177E+00  -3.030152305564E-07   2.910279078407E-16
   0.000973   1.028817   -8.776275798275E-01  -1.127324526276E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.086355   -8.311776409213E-01  -1.144529855668E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.143605   -7.863322409073E-01  -1.156029401350E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.200379   -7.432033483830E-01  -1.162368739406E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.256488   -7.018875402562E-01  -1.164110129581E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.311744   -6.624661835958E-01  -1.161817417577E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.365964   -6.250051872497E-01  -1.156044890316E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.418969   -5.895546918766E-01  -1.147329154597E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.470582   -5.561489561843E-01  -1.136183284294E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.520632   -5.248066267792E-01  -1.123092585660E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.568953   -4.955313814153E-01  -1.108511735630E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.615383   -4.683129403244E-01  -1.092863003835E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.659769   -4.431285693474E-01  -1.076534993108E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.701964   -4.199447149932E-01  -1.059882379526E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.741827   -3.987188790362E-01  -1.043226130714E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.779225   -3.794016631736E-01  -1.026854076641E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.814035   -3.619387642805E-01  -1.011022061430E+00  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.846141   -3.462729487129E-01  -9.959553875330E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.875435   -3.323459346006E-01  -9.818505086843E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.901822   -3.201001564874E-01  -9.688768586720E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.925213   -3.094803443984E-01  -9.571788219145E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.945531   -3.004348240333E-01  -9.468779271564E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.962708   -2.929169258403E-01  -9.380743483177E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.976686   -2.868857529336E-01  -9.308492421014E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.987421   -2.823072520430E-01  -9.252658337104E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.994875   -2.791546493733E-01  -9.213711031721E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   1.999027   -2.774084565117E-01  -9.191960769675E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.001961   -2.761782023615E-01  -9.176560358950E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.010330   -2.726888976376E-01  -9.132534031902E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.025365   -2.664890113895E-01  -9.053024165662E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.047037   -2.577087519729E-01  -8.937552103075E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.075299   -2.465347181793E-01  -8.785576720077E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.110086   -2.332051792830E-01  -8.596605740843E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.151322   -2.180049628650E-01  -8.370345207414E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.198915   -2.012590267385E-01  -8.106863153759E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.252758   -1.833246502281E-01  -7.806753364661E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.312731   -1.645822072771E-01  -7.471287266674E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.378700   -1.454247255770E-01  -7.102539066759E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.450518   -1.262460756772E-01  -6.703480493363E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.528026   -1.074289460261E-01  -6.278016934031E-01  -2.910279078407E-16   2.910279078407E-16
   0.000973   2.611049   -8.933208773436E-02  -5.830978696537E-01  -2.910279078407E-16   2.910279078407E-16
