# vlowk itz =  0 l =  1 s =  1 jt =  0 kvnn =  **  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.000790   0.000790   -1.531486870719E-06
   0.000790   0.004159   -8.064778445005E-06
   0.000790   0.010212   -1.979724884301E-05
   0.000790   0.018933   -3.667046783811E-05
   0.000790   0.030298   -5.855750983279E-05
   0.000790   0.044278   -8.523962971680E-05
   0.000790   0.060834   -1.163575726903E-04
   0.000790   0.079922   -1.513766585663E-04
   0.000790   0.101490   -1.895392149645E-04
   0.000790   0.125480   -2.298521375197E-04
   0.000790   0.151828   -2.711149310195E-04
   0.000790   0.180462   -3.119707729707E-04
   0.000790   0.211306   -3.510002000538E-04
   0.000790   0.244276   -3.868437133129E-04
   0.000790   0.279283   -4.183294039417E-04
   0.000790   0.316234   -4.445748984895E-04
   0.000790   0.355027   -4.650344363679E-04
   0.000790   0.395559   -4.794772131582E-04
   0.000790   0.437721   -4.879085214601E-04
   0.000790   0.481399   -4.904706867991E-04
   0.000790   0.526474   -4.873716474828E-04
   0.000790   0.572826   -4.788754148798E-04
   0.000790   0.620330   -4.653526967989E-04
   0.000790   0.668857   -4.473503675734E-04
   0.000790   0.718277   -4.256201805011E-04
   0.000790   0.768456   -4.010660266175E-04
   0.000790   0.819260   -3.746174264602E-04
   0.000790   0.870551   -3.470849347781E-04
   0.000790   0.922191   -3.190680003426E-04
   0.000790   0.974040   -2.909557579191E-04
   0.000790   1.025960   -2.630059649105E-04
   0.000790   1.077809   -2.354444257723E-04
   0.000790   1.129449   -2.085244685798E-04
   0.000790   1.180740   -1.825212906737E-04
   0.000790   1.231544   -1.576812096892E-04
   0.000790   1.281723   -1.341698924479E-04
   0.000790   1.331143   -1.120548212989E-04
   0.000790   1.379670   -9.132822769500E-05
   0.000790   1.427174   -7.195071801338E-05
   0.000790   1.473526   -5.388847196363E-05
   0.000790   1.518601   -3.712766530128E-05
   0.000790   1.562279   -2.166685036777E-05
   0.000790   1.604441   -7.499389151308E-06
   0.000790   1.644973    5.400944626138E-06
   0.000790   1.683766    1.708432431555E-05
   0.000790   1.720717    2.761977134221E-05
   0.000790   1.755724    3.708546766040E-05
   0.000790   1.788694    4.555959080057E-05
   0.000790   1.819538    5.311456994077E-05
   0.000790   1.848172    5.981511575279E-05
   0.000790   1.874520    6.571880793617E-05
   0.000790   1.898510    7.087766230292E-05
   0.000790   1.920078    7.533951854964E-05
   0.000790   1.939166    7.914873217300E-05
   0.000790   1.955722    8.234615938246E-05
   0.000790   1.969702    8.496867285282E-05
   0.000790   1.981067    8.704848572248E-05
   0.000790   1.989788    8.861249158450E-05
   0.000790   1.995841    8.968174109837E-05
   0.000790   1.999210    9.027123984630E-05
   0.000790   2.003160    9.095691901188E-05
   0.000790   2.016638    9.325436950022E-05
   0.000790   2.040848    9.721622728971E-05
   0.000790   2.075731    1.025563855203E-04
