#       k             kp                 V11                    V12                    V21                    V22          
   0.001947       0.001947         -2.229244e+00          -1.500757e-05          -1.500757e-05          5.704182e-11      
   0.001947       0.010250         -2.229035e+00          -4.159692e-04          -1.499999e-05          1.580525e-09      
   0.001947       0.025159         -2.227946e+00          -2.503343e-03          -1.496056e-05          9.497736e-09      
   0.001947       0.046627         -2.224778e+00          -8.570305e-03          -1.484631e-05          3.237659e-08      
   0.001947       0.074585         -2.217859e+00          -2.177152e-02          -1.459958e-05          8.147933e-08      
   0.001947       0.108938         -2.205162e+00          -4.583375e-02          -1.415635e-05          1.685964e-07      
   0.001947       0.149573         -2.184491e+00          -8.454329e-02          -1.346070e-05          3.023420e-07      
   0.001947       0.196355         -2.153756e+00          -1.410051e-01          -1.248379e-05          4.834662e-07      
   0.001947       0.249129         -2.111293e+00          -2.167872e-01          -1.124112e-05          7.010580e-07      
   0.001947       0.307719         -2.056129e+00          -3.111967e-01          -9.798786e-06          9.322936e-07      
   0.001947       0.371930         -1.988108e+00          -4.209852e-01          -8.261854e-06          1.147289e-06      
   0.001947       0.441550         -1.907803e+00          -5.406642e-01          -6.747608e-06          1.317624e-06      
   0.001947       0.516347         -1.816250e+00          -6.633527e-01          -5.355850e-06          1.424445e-06      
   0.001947       0.596072         -1.714620e+00          -7.818438e-01          -4.149697e-06          1.462244e-06      
   0.001947       0.680461         -1.603963e+00          -8.895197e-01          -3.152436e-06          1.437404e-06      
   0.001947       0.769234         -1.485130e+00          -9.808865e-01          -2.356526e-06          1.363528e-06      
   0.001947       0.862094         -1.358857e+00          -1.051718e+00          -1.736869e-06          1.256429e-06      
   0.001947       0.958735         -1.225982e+00          -1.098946e+00          -1.262235e-06          1.130594e-06      
   0.001947       1.058835         -1.087723e+00          -1.120486e+00          -9.024897e-07          9.975064e-07      
   0.001947       1.162061         -9.459234e-01          -1.115137e+00          -6.319601e-07          8.653658e-07      
   0.001947       1.268071         -8.032194e-01          -1.082629e+00          -4.302442e-07          7.395217e-07      
   0.001947       1.376513         -6.630488e-01          -1.023823e+00          -2.817112e-07          6.231441e-07      
   0.001947       1.487025         -5.294673e-01          -9.409858e-01          -1.745069e-07          5.178554e-07      
   0.001947       1.599241         -4.067509e-01          -8.380335e-01          -9.951482e-08          4.242330e-07      
   0.001947       1.712789         -2.988239e-01          -7.205862e-01          -4.948080e-08          3.421802e-07      
   0.001947       1.827291         -2.086187e-01          -5.957061e-01          -1.838636e-08          2.711983e-07      
   0.001947       1.942367         -1.375310e-01          -4.712469e-01          -1.086818e-09          2.105878e-07      
   0.001947       2.057633         -8.514902e-02          -3.548714e-01          6.818298e-09           1.595899e-07      
   0.001947       2.172709         -4.937463e-02          -2.529375e-01          8.957914e-09           1.174655e-07      
   0.001947       2.287211         -2.692705e-02          -1.695579e-01          8.108785e-09           8.350474e-08      
   0.001947       2.400759         -1.407652e-02          -1.061283e-01          6.162685e-09           5.698036e-08      
   0.001947       2.512975         -7.366268e-03          -6.147779e-02          4.202219e-09           3.707898e-08      
